id,age,name,club,nationality,position,preferred_foot,release_clause,value,wage
156650,32,Y. Gouffran,Göztepe SK,France,LM,Right,6200000.0,3100000.0,20000.0
223978,20,Manu García,Toulouse Football Club,Spain,CAM,Right,,7000000.0,55000.0
189930,28,I. Köybaşı,Fenerbahçe SK,Turkey,LB,Left,6000000.0,3200000.0,43000.0
192490,30,Juan Villar,CA Osasuna,Spain,RM,Right,6000000.0,3800000.0,9000.0
226539,24,Y. Namli,PEC Zwolle,Denmark,RM,Left,7600000.0,5000000.0,8000.0
237291,26,G. Blanco,Málaga CF,Argentina,LS,Right,8000000.0,4800000.0,10000.0
176619,32,A. Ramos,Granada CF,Colombia,ST,Right,,3200000.0,10000.0
181483,33,M. Jedinák,Aston Villa,Australia,CDM,Right,3100000.0,1600000.0,15000.0
186347,28,M. Rybus,Lokomotiv Moscow,Poland,LB,Left,6600000.0,3200000.0,1000.0
158956,33,J. Barroso,Colo-Colo,Argentina,CB,Right,2300000.0,1600000.0,7000.0
199661,29,A. Cohen,FC Ingolstadt 04,Israel,LDM,Right,5000000.0,3100000.0,20000.0
200429,23,B. Raman,Fortuna Düsseldorf,Belgium,LM,Right,11000000.0,5500000.0,20000.0
155885,32,A. McGeady,Sunderland,Republic of Ireland,LM,Right,5400000.0,3100000.0,13000.0
203502,25,B. Reid,Cardiff City,England,ST,Right,11400000.0,5500000.0,37000.0
204526,25,Hervías,SD Eibar,Spain,RM,Right,10900000.0,5000000.0,17000.0
143598,36,L. Pocrnjic,Club Atlético Aldosivi,Argentina,GK,Right,798000.0,550000.0,5000.0
221422,24,S. Ingason,,Iceland,CB,Right,,0.0,0.0
188654,29,T. Heurtaux,MKE Ankaragücü,France,CB,Right,6200000.0,3100000.0,17000.0
201967,25,G. Wikheim,FC Midtjylland,Norway,LW,Right,6900000.0,5000000.0,20000.0
220655,23,Valdivia,Al Ittihad,Brazil,CAM,Right,,5500000.0,18000.0
236527,21,S. Cáseres,Villarreal CF,Argentina,CDM,Left,12700000.0,5500000.0,15000.0
189167,29,A. Gunnarsson,Cardiff City,Iceland,RCM,Right,6200000.0,3100000.0,34000.0
200433,27,L. Hinterseer,VfL Bochum 1848,Austria,ST,Right,7800000.0,4700000.0,17000.0
206577,26,S. Peeters,Stade Malherbe Caen,Belgium,LCM,Left,10100000.0,4900000.0,19000.0
226289,22,U. Agbo,Standard de Liège,Nigeria,CDM,Right,8199999.999999999,4800000.0,11000.0
224242,22,D. Luckassen,Hertha BSC,Netherlands,CB,Right,,4400000.0,10000.0
236786,21,M. Terrier,Olympique Lyonnais,France,ST,Right,13700000.0,6500000.0,35000.0
222707,22,Marcos Guilherme,Al Wehda,Brazil,RM,Right,10500000.0,5500000.0,18000.0
226803,25,T. Parker,New York Red Bulls,United States,CB,Right,7100000.0,4500000.0,6000.0
230899,20,A. Lookman,Everton,England,LM,Right,14700000.0,7000000.0,46000.0
172019,30,P. Mouche,San Lorenzo de Almagro,Argentina,LM,Left,5700000.0,3800000.0,17000.0
137460,34,A. Rosina,US Salernitana 1919,Italy,RW,Left,3200000.0,2000000.0,5000.0
183540,28,B. Bannan,Sheffield Wednesday,Scotland,LDM,Left,7500000.0,4000000.0,24000.0
230389,26,Édundo Oliveira,Cruzeiro,Brazil,LCB,Right,6600000.0,3500000.0,21000.0
200438,27,Guilherme,Yeni Malatyaspor,Brazil,RM,Left,,4200000.0,5000.0
212214,26,A. Solari,Racing Club,Argentina,RM,Right,7400000.0,4700000.0,17000.0
234742,20,H. Barnes,West Bromwich Albion,England,CAM,Right,,7000000.0,34000.0
244470,25,V. Coufal,SK Slavia Praha,Czech Republic,RB,Right,9400000.0,4099999.9999999995,1000.0
186614,29,S. Di Carmine,Hellas Verona,Italy,ST,Right,,4000000.0,5000.0
226807,23,C. Roldan,Seattle Sounders FC,United States,RM,Right,7900000.0,4700000.0,6000.0
183287,31,F. Lemoine,FC Lorient,France,RCM,Right,4700000.0,2700000.0,8000.0
184823,31,Djalma,Alanyaspor,Angola,LM,Right,7000000.0,3500000.0,13000.0
231416,20,D. Lukebakio,Fortuna Düsseldorf,Belgium,RS,Left,,6000000.0,29000.0
183288,31,Y. Benalouane,Leicester City,Tunisia,CB,Right,5100000.0,2700000.0,42000.0
158969,34,L. Pisculichi,Argentinos Juniors,Argentina,CAM,Left,2900000.0,2000000.0,12000.0
164857,35,Edinho,CD Feirense,Portugal,ST,Right,3900000.0,1800000.0,9000.0
230393,26,Paolito Serra,Botafogo,Brazil,LCB,Right,6600000.0,3500000.0,17000.0
189177,26,J. Fleck,Sheffield United,Scotland,LCM,Left,9100000.0,4600000.0,12000.0
235002,25,L. Rosić,SC Braga,Serbia,CB,Right,9300000.0,4500000.0,10000.0
226811,23,F. Soldano,Unión de Santa Fe,Argentina,ST,Right,9400000.0,5500000.0,12000.0
190459,28,A. Hansen,Rosenborg BK,Norway,GK,Right,4600000.0,3300000.0,6000.0
217085,24,V. García,Vitória Guimarães,Venezuela,RB,Right,9700000.0,4500000.0,7000.0
218621,28,F. Sánchez,Estudiantes de La Plata,Argentina,RB,Right,4700000.0,3200000.0,14000.0
188413,31,C. Carmona,Colo-Colo,Chile,CDM,Right,3800000.0,2700000.0,7000.0
190461,27,B. Sigurðarson,,Iceland,ST,Right,,0.0,0.0
204542,28,Y. Yotún,Orlando City SC,Peru,LDM,Left,6000000.0,4000000.0,8000.0
212478,26,G. Zardes,Columbus Crew SC,United States,ST,Right,7500000.0,4800000.0,8000.0
160766,31,J. Ménez,Club América,France,ST,Right,6100000.0,3600000.0,48000.0
193535,31,S. Prediger,Club Atlético Tigre,Argentina,LDM,Right,4000000.0,2700000.0,12000.0
207616,23,A. Webster,Bristol City,England,LCB,Right,7000000.0,3500000.0,23000.0
142592,36,I. Damonte,Club Atlético Huracán,Argentina,RCM,Right,1500000.0,975000.0,9000.0
230144,20,A. Dioussé,AS Saint-Étienne,Senegal,CDM,Left,8400000.0,4000000.0,14000.0
188930,33,Laure,AD Alcorcón,Spain,RB,Right,1900000.0,1200000.0,7000.0
210947,26,N. Karelis,PAOK,Greece,ST,Left,8500000.0,3900000.0,1000.0
146947,25,Vesga,CD Leganés,Spain,CDM,Left,,3500000.0,14000.0
233219,22,V. Jovanović,FC Girondins de Bordeaux,Serbia,CB,Left,7600000.0,3600000.0,21000.0
240899,25,J. Filipović,Sporting Lokeren,Croatia,RCB,Right,5200000.0,3300000.0,10000.0
199940,30,J. Cuevas,CD Everton de Viña del Mar,Argentina,RW,Left,4000000.0,2900000.0,4000.0
219652,25,Rober Ibáñez,Getafe CF,Spain,RM,Right,8500000.0,3900000.0,15000.0
236548,24,J. Zmrhal,SK Slavia Praha,Czech Republic,LM,Left,9000000.0,3900000.0,1000.0
206085,23,J. Murphy,Newcastle United,England,RM,Right,9600000.0,4600000.0,27000.0
209669,29,D. Siovas,CD Leganés,Greece,CB,Left,5100000.0,2400000.0,19000.0
220165,23,J. Pohjanpalo,Bayer 04 Leverkusen,Finland,ST,Right,7500000.0,4200000.0,35000.0
231685,20,R. Pierre-Gabriel,AS Monaco,France,RB,Right,9100000.0,4300000.0,26000.0
176901,35,H. Droguett,CD Universidad de Concepción,Chile,CAM,Left,1900000.0,1400000.0,3000.0
200966,31,B. Corgnet,RC Strasbourg Alsace,France,RM,Right,5500000.0,2700000.0,14000.0
203782,26,A. Benali,Crotone,Libya,CAM,Right,6000000.0,3600000.0,4000.0
204550,28,V. Ibarbo,Sagan Tosu,Colombia,ST,Right,4000000.0,3200000.0,5000.0
210438,25,F. Boulaya,FC Metz,Algeria,RW,Right,7300000.0,3900000.0,7000.0
222982,21,A. Blin,Amiens SC,France,CDM,Right,,4000000.0,13000.0
210695,26,H. Aleesami,Palermo,Norway,LB,Left,4200000.0,2600000.0,3000.0
224263,21,J. Kenny,Everton,England,RB,Right,7800000.0,3700000.0,35000.0
241671,22,D. Livaković,Dinamo Zagreb,Croatia,GK,Right,8199999.999999999,3400000.0,1000.0
184071,32,R. Koolwijk,Excelsior,Netherlands,LDM,Left,2600000.0,1800000.0,6000.0
190471,32,B. Parker,Kaizer Chiefs,South Africa,CAM,Left,5400000.0,2500000.0,1000.0
207624,24,K. Omeruo,CD Leganés,Nigeria,CB,Right,,3700000.0,45000.0
216072,28,G. Letizia,Benevento,Italy,LB,Right,3900000.0,2500000.0,4000.0
209673,25,D. Dessoleil,Sporting de Charleroi,Belgium,RCB,Left,5200000.0,3300000.0,10000.0
210697,24,C. Nørgaard,Fiorentina,Denmark,CDM,Right,7100000.0,3700000.0,27000.0
146953,34,Manu Del Moral,Gimnàstic de Tarragona,Spain,LS,Right,2600000.0,1600000.0,8000.0
149258,35,A. Cordaz,Crotone,Italy,GK,Right,1200000.0,725000.0,2000.0
220938,25,J. Correa,Clube Sport Marítimo,Argentina,RM,Left,8500000.0,3900000.0,8000.0
222986,31,M. Morishige,FC Tokyo,Japan,LCB,Right,2600000.0,2100000.0,8000.0
238858,21,Bruno Tabata,Portimonense SC,Brazil,RW,Left,11100000.0,4800000.0,6000.0
192778,31,I. Mboyo,KV Kortrijk,Belgium,ST,Right,4200000.0,2800000.0,12000.0
197900,26,P. Kasami,FC Sion,Switzerland,CAM,Left,5600000.0,3700000.0,22000.0
213260,26,S. Montoya,Millonarios FC,Colombia,CAM,Left,5400000.0,3700000.0,4000.0
222988,32,T. Aoyama,Sanfrecce Hiroshima,Japan,CM,Right,2900000.0,2400000.0,10000.0
242444,18,João Félix,SL Benfica,Portugal,LW,Right,17100000.0,6500000.0,5000.0
225293,23,H. Diallo,FC Metz,Senegal,ST,Right,9300000.0,4600000.0,6000.0
245261,24,Bruno Lamas,Santa Clara,Brazil,CAM,Left,9000000.0,4200000.0,4000.0
216334,23,P. Gerkens,RSC Anderlecht,Belgium,RF,Right,6500000.0,4200000.0,13000.0
217870,24,G. Di Lorenzo,Empoli,Italy,RB,Right,6300000.0,3400000.0,9000.0
177934,30,S. Sam,VfL Bochum 1848,Germany,LM,Left,4700000.0,2900000.0,14000.0
193550,30,B. Kayal,Brighton & Hove Albion,Israel,LCM,Right,5500000.0,2900000.0,31000.0
203279,26,Wellington Nem,Shakhtar Donetsk,Brazil,CAM,Left,8199999.999999999,3800000.0,1000.0
23823,36,A. Johansson,IFK Norrköping,Sweden,CB,Right,531000.0,425000.0,4000.0
233231,22,Jon Bautista,Real Sociedad,Spain,ST,Right,9900000.0,4300000.0,18000.0
183567,29,E. Mulder,Swansea City,Netherlands,GK,Right,4800000.0,2400000.0,16000.0
203024,31,Isaías,Adelaide United,Spain,CDM,Right,2600000.0,2100000.0,4000.0
208144,25,D. Bessa,Genoa,Italy,CM,Right,,3900000.0,4000.0
212240,24,K. Karaman,Fortuna Düsseldorf,Turkey,LM,Right,7600000.0,4099999.9999999995,18000.0
148496,38,A. Malarz,Legia Warszawa,Poland,GK,Right,294000.0,210000.0,4000.0
215056,27,C. Carbonero,Deportivo Cali,Colombia,CM,Right,4500000.0,3200000.0,3000.0
215568,23,Naranjo,CD Tenerife,Spain,LS,Right,7700000.0,4300000.0,7000.0
163600,31,J. Ruddy,Wolverhampton Wanderers,England,GK,Right,3600000.0,1900000.0,31000.0
52752,33,T. Barnetta,FC St. Gallen,Switzerland,CAM,Right,2700000.0,1900000.0,12000.0
203793,27,A. Jóhannsson,SV Werder Bremen,United States,ST,Right,5600000.0,3300000.0,21000.0
237841,22,M. Murillo,New York Red Bulls,Panama,RB,Right,6600000.0,3900000.0,5000.0
206098,25,Patric,Lazio,Spain,RB,Right,5700000.0,3200000.0,26000.0
234514,27,O. El Hajjam,Amiens SC,Morocco,RB,Right,6000000.0,2900000.0,13000.0
52498,35,M. Lehmann,1. FC Köln,Germany,CDM,Right,1100000.0,725000.0,10000.0
210964,26,F. Ceccherini,Fiorentina,Italy,CB,Right,6100000.0,3400000.0,32000.0
215060,27,N. Aguirre,Granada CF,Argentina,CM,Left,5100000.0,3200000.0,8000.0
223765,23,R. Bauer,1. FC Nürnberg,Germany,RB,Right,,3400000.0,15000.0
230421,34,Otávinho Vila,Cruzeiro,Brazil,LDM,Right,1800000.0,950000.0,18000.0
223510,24,A. Mendy,FC Girondins de Bordeaux,France,ST,Right,8300000.000000001,4200000.0,26000.0
231447,19,D. Malen,PSV,Netherlands,LW,Right,8000000.0,5000000.0,6000.0
187415,31,V. Granat,,Russia,CB,Left,,0.0,0.0
226584,21,P. Aránguiz,FC Dallas,Chile,CAM,Right,8199999.999999999,4800000.0,5000.0
230424,26,Sandelas Júnior,Santos,Brazil,LDM,Left,5100000.0,2700000.0,12000.0
191256,34,O. Hawsawi,Al Wehda,Saudi Arabia,RCB,Right,1600000.0,950000.0,17000.0
203801,32,F. Silva,Independiente,Chile,CM,Right,3300000.0,2400000.0,15000.0
207641,27,B. Carrasco,Tiburones Rojos de Veracruz,Chile,RM,Right,5400000.0,3300000.0,7000.0
215321,31,J. Schunke,Estudiantes de La Plata,Argentina,RCB,Right,3100000.0,2100000.0,11000.0
175897,29,S. Ujkani,Çaykur Rizespor,Kosovo,GK,Right,4200000.0,2100000.0,9000.0
198426,30,G. Castellani,Atlético Nacional,Argentina,LCM,Right,4000000.0,2900000.0,5000.0
137242,34,L. Jiménez,CD Palestino,Chile,RW,Right,2100000.0,1600000.0,4000.0
205594,26,Dener,Portimonense SC,Brazil,CM,Right,8000000.0,3700000.0,8000.0
211738,25,M. Flekken,SC Freiburg,Netherlands,GK,Right,5200000.0,2800000.0,12000.0
224538,23,Pedro Nuno,Moreirense FC,Portugal,LW,Right,10000000.0,4400000.0,5000.0
232730,21,D. Kamada,Sint-Truidense VV,Japan,CF,Right,,4500000.0,19000.0
167706,30,N. Bendtner,Rosenborg BK,Denmark,ST,Right,3900000.0,3000000.0,7000.0
221467,24,Lee Chang Min,Jeju United FC,Korea Republic,CM,Right,5400000.0,4099999.9999999995,5000.0
225563,21,João Pedro,FC Porto,Brazil,RB,Right,9100000.0,4099999.9999999995,6000.0
226075,27,M. Bakakis,AEK Athens,Greece,RB,Right,6500000.0,2900000.0,1000.0
182043,31,Zeng Cheng,Guangzhou Evergrande Taobao FC,China PR,GK,Right,4200000.0,1900000.0,10000.0
186139,26,M. James,Leicester City,England,CM,Right,6200000.0,3300000.0,41000.0
186651,30,G. Vural,Akhisar Belediyespor,Turkey,LB,Left,5900000.0,2900000.0,13000.0
199964,27,M. Pérez,Deportes Tolima,Colombia,ST,Right,4600000.0,3300000.0,4000.0
204060,30,T. Chery,Kayserispor,Netherlands,CAM,Left,,2900000.0,12000.0
168732,32,D. Milićević,KAS Eupen,Bosnia Herzegovina,CAM,Right,3600000.0,2400000.0,10000.0
109852,38,G. McAuley,Rangers FC,Northern Ireland,CB,Right,765000.0,425000.0,23000.0
207645,25,M. Barrow,Reading,Gambia,LW,Left,7300000.0,3700000.0,25000.0
212253,25,A. Scholz,FC Midtjylland,Denmark,CB,Right,4600000.0,3400000.0,14000.0
230429,34,Timo Triano,Botafogo,Brazil,LDM,Right,1800000.0,950000.0,15000.0
191005,30,A. Elmohamady,Aston Villa,Egypt,RB,Right,4300000.0,2200000.0,14000.0
203038,24,Lucas Piazon,Chelsea,Brazil,RW,Right,8000000.0,4200000.0,55000.0
214302,24,C. Baeza,Colo-Colo,Chile,CM,Right,6700000.0,4200000.0,6000.0
237086,21,Kim Min Jae,Jeonbuk Hyundai Motors,Korea Republic,CB,Right,5700000.0,3800000.0,6000.0
184606,30,Fábio Pacheco,Moreirense FC,Portugal,CDM,Right,4800000.0,2300000.0,5000.0
200223,24,A. Maher,AZ Alkmaar,Netherlands,LCM,Right,6100000.0,3900000.0,10000.0
205343,25,J. Akpa Akpro,US Salernitana 1919,Ivory Coast,RCM,Right,6400000.0,3800000.0,4000.0
208159,23,M. Frey,Fenerbahçe SK,Switzerland,ST,Right,9100000.0,4300000.0,38000.0
219167,29,S. Vittor,CD Universidad de Concepción,Argentina,RCB,Right,,2700000.0,14000.0
209440,27,Romarinho,Al Ittihad,Brazil,ST,Right,5600000.0,3300000.0,28000.0
237600,21,B. Srarfi,OGC Nice,Tunisia,RW,Left,9700000.0,4600000.0,18000.0
239904,25,D. Khocholava,Shakhtar Donetsk,Georgia,CB,Right,7100000.0,3300000.0,1000.0
159265,37,C. Puggioni,Benevento,Italy,GK,Right,336000.0,210000.0,2000.0
181281,28,T. Necid,ADO Den Haag,Czech Republic,ST,Right,4800000.0,3200000.0,9000.0
193569,27,T. Lees,Sheffield Wednesday,England,RCB,Right,5800000.0,2900000.0,19000.0
214562,29,L. Castro,Kaizer Chiefs,Colombia,LS,Right,6800000.0,3100000.0,1000.0
228386,22,P. Cissé,Olympiacos CFP,Senegal,RCB,Right,10500000.0,4400000.0,1000.0
230434,30,Pimentiscinho,Vitória,Brazil,LDM,Left,4400000.0,2300000.0,10000.0
192546,27,E. Stevens,Sheffield United,Republic of Ireland,LWB,Left,4900000.0,2600000.0,10000.0
193314,27,Aitor,Levante UD,Spain,GK,Right,5700000.0,2600000.0,12000.0
206115,23,I. Hayden,Newcastle United,England,CDM,Right,7800000.0,3700000.0,25000.0
228644,25,R. Strieder,FC Utrecht,Germany,CDM,Right,5200000.0,3300000.0,12000.0
188196,31,R. Noir,Atlético Tucumán,Argentina,LM,Right,,2700000.0,15000.0
201509,28,Juankar,Málaga CF,Spain,LB,Left,3900000.0,2500000.0,8000.0
212261,23,Brandon Thomas,CA Osasuna,Spain,ST,Right,,4400000.0,21000.0
232229,20,J. Bijlow,Feyenoord,Netherlands,GK,Right,6200000.0,3900000.0,5000.0
220710,21,H. Wilson,Derby County,Wales,RW,Left,,5500000.0,48000.0
226086,24,A. González,Godoy Cruz,Argentina,RW,Right,6300000.0,4200000.0,11000.0
211239,22,C. Jean,Toulouse Football Club,France,RM,Right,8600000.0,4200000.0,17000.0
232999,19,T. Adams,New York Red Bulls,United States,RCM,Right,8100000.0,4800000.0,3000.0
201000,27,O. Zahustel,Sparta Praha,Czech Republic,RB,Right,6500000.0,2900000.0,1000.0
161832,33,Casadesús,AD Alcorcón,Spain,ST,Right,3100000.0,2000000.0,9000.0
201257,28,T. Moulin,MKE Ankaragücü,France,CDM,Right,5900000.0,2800000.0,15000.0
204841,32,D. Riascos,Dalian YiFang FC,Colombia,ST,Right,5300000.0,2500000.0,11000.0
210985,23,B. Osborn,Nottingham Forest,England,LM,Left,9000000.0,4300000.0,29000.0
230441,26,Vieiraldo Junior,Sport Club do Recife,Brazil,LDM,Left,5100000.0,2700000.0,11000.0
220714,22,P. Billing,Huddersfield Town,Denmark,LCM,Left,9800000.0,4700000.0,25000.0
220715,21,E. Ponce,AEK Athens,Argentina,ST,Right,11200000.0,4700000.0,1000.0
236075,34,Enzo Merques,Internacional,Brazil,LB,Left,1700000.0,875000.0,17000.0
234028,30,Rômulo Calsede,Atlético Mineiro,Brazil,ST,Left,5700000.0,3000000.0,25000.0
236076,26,Marlion Simões,Ceará Sporting Club,Brazil,LB,Left,4900000.0,2600000.0,14000.0
202541,27,Jota,Birmingham City,Spain,RM,Left,6200000.0,3300000.0,21000.0
219181,29,Pedro Tiba,Lech Poznań,Portugal,LDM,Right,4000000.0,3000000.0,8000.0
199726,30,M. Torsiglieri,Club Atlético Lanús,Argentina,LCB,Left,,2300000.0,11000.0
137774,35,D. Maietta,Empoli,Italy,LCB,Right,1300000.0,725000.0,7000.0
223278,33,E. Özgenç,MKE Ankaragücü,Turkey,RB,Right,2400000.0,1200000.0,15000.0
227886,27,D. Buitrago,América de Cali,Colombia,LAM,Left,5100000.0,3600000.0,2000.0
232238,28,C. Peralta,La Equidad,Colombia,ST,Right,4300000.0,3200000.0,2000.0
121134,35,A. Walke,FC Red Bull Salzburg,Germany,GK,Right,1100000.0,725000.0,12000.0
209711,26,R. Thelander,Vitesse,Denmark,CB,Right,4099999.9999999995,2700000.0,10000.0
222511,23,E. Unsain,Defensa y Justicia,Argentina,GK,Right,5500000.0,3200000.0,6000.0
228144,24,Jorge Pombo,Real Zaragoza,Spain,RS,Right,8000000.0,4400000.0,8000.0
230448,30,Porphirinho,Chapecoense,Brazil,LDM,Right,4400000.0,2300000.0,11000.0
192816,26,L. Cabrera,Getafe CF,Uruguay,LCB,Left,7000000.0,3200000.0,15000.0
204337,30,G. Núñez,Atlético Tucumán,Argentina,LM,Left,4400000.0,2900000.0,9000.0
223537,25,E. Berggreen,1. FSV Mainz 05,Denmark,ST,Right,7600000.0,4099999.9999999995,20000.0
190769,28,E. Lamanna,Spezia,Italy,GK,Right,4200000.0,2600000.0,3000.0
201266,26,K. Kusk,Aalborg BK,Denmark,RM,Left,4200000.0,3300000.0,11000.0
186674,31,R. Espinoza,Sporting Kansas City,Honduras,RCM,Left,4000000.0,2700000.0,7000.0
202547,25,J. Bahebeck,FC Utrecht,France,ST,Right,6200000.0,4000000.0,14000.0
152883,33,C. Marshall,Seattle Sounders FC,United States,LCB,Left,1900000.0,1300000.0,6000.0
222515,25,Z. Ferhat,Le Havre AC,Algeria,RM,Right,7100000.0,3900000.0,7000.0
196916,27,M. Pack,Bristol City,England,LCM,Right,6900000.0,3500000.0,30000.0
198196,26,P. Lasogga,Hamburger SV,Germany,ST,Right,6600000.0,3900000.0,12000.0
225844,22,D. Verde,Real Valladolid CF,Italy,LW,Left,,5000000.0,35000.0
230452,34,Alessinito,Ceará Sporting Club,Brazil,RDM,Right,1800000.0,950000.0,14000.0
209973,25,J. Nsame,BSC Young Boys,Cameroon,ST,Right,6600000.0,4200000.0,17000.0
213813,24,A. Fransson,IFK Norrköping,Sweden,RCM,Right,5400000.0,4099999.9999999995,5000.0
176693,31,J. Babin,Real Sporting de Gijón,France,LCB,Right,3400000.0,2100000.0,7000.0
225591,22,L. Suárez,Real Valladolid CF,Argentina,RM,Left,,4600000.0,18000.0
170039,29,R. Shotton,Middlesbrough,England,RB,Right,4500000.0,2400000.0,35000.0
218936,23,Rafa Soares,Vitória Guimarães,Portugal,LB,Left,8900000.0,3900000.0,6000.0
226616,26,J. Galván,Club Atlético Colón,Argentina,CB,Right,5100000.0,3200000.0,9000.0
193336,28,V. Belec,Sampdoria,Slovenia,GK,Right,4600000.0,2600000.0,18000.0
211513,24,T. Lawrence,Derby County,Wales,LM,Right,9000000.0,4300000.0,29000.0
221753,24,M. Sobottka,Fortuna Düsseldorf,Germany,CDM,Right,7300000.0,3600000.0,16000.0
224057,30,A. Farías,CD Palestino,Argentina,RCM,Right,3100000.0,2300000.0,4000.0
233529,26,F. Gaibor,Independiente,Ecuador,RDM,Right,5300000.0,3600000.0,15000.0
241721,19,Rafael Leão,LOSC Lille,Portugal,ST,Right,17100000.0,6500000.0,12000.0
180281,32,Fernandinho,Chongqing Dangdai Lifan FC SWM Team,Brazil,LM,Left,5200000.0,2400000.0,8000.0
51257,37,P. Crouch,Stoke City,England,ST,Right,2100000.0,1100000.0,25000.0
227642,22,S. Adegbenro,Rosenborg BK,Nigeria,LW,Right,6900000.0,4600000.0,6000.0
202811,25,E. Martínez,Arsenal,Argentina,GK,Right,5800000.0,3000000.0,40000.0
206651,29,Roberto Torres,CA Osasuna,Spain,CAM,Right,4900000.0,3000000.0,9000.0
240699,21,N. De la Cruz,River Plate,Uruguay,CAM,Right,7100000.0,4400000.0,12000.0
190779,31,Rúben Micael,Vitória de Setúbal,Portugal,CM,Right,5600000.0,2700000.0,6000.0
191547,31,S. Koroki,Urawa Red Diamonds,Japan,LS,Right,3600000.0,2800000.0,11000.0
139836,33,C. Medjani,Sivasspor,Algeria,RDM,Right,2500000.0,1300000.0,10000.0
211260,32,M. Makola,Orlando Pirates,South Africa,LCM,Right,5200000.0,2400000.0,1000.0
216380,22,D. Sinkgraven,Ajax,Netherlands,LB,Left,4800000.0,3300000.0,10000.0
226108,21,F. Romagna,Cagliari,Italy,RCB,Right,14000000.0,6000000.0,14000.0
186684,29,Kiko Olivas,Real Valladolid CF,Spain,RCB,Right,5300000.0,2400000.0,14000.0
203581,26,I. Balliu,FC Metz,Albania,RB,Right,5700000.0,3100000.0,6000.0
210237,24,T. Pledl,FC Ingolstadt 04,Germany,RM,Right,6600000.0,3900000.0,16000.0
230461,30,Leordinho Paes,Santos,Brazil,LAM,Left,5600000.0,2900000.0,14000.0
231485,20,A. Tuanzebe,Aston Villa,England,RCB,Right,,4700000.0,43000.0
186941,30,R. Wolf,Fortuna Düsseldorf,Germany,GK,Right,3600000.0,2000000.0,15000.0
205630,28,L. Abecasis,Godoy Cruz,Argentina,RB,Right,3600000.0,2500000.0,11000.0
240190,22,P. Kunde Malong,1. FSV Mainz 05,Cameroon,CDM,Right,7500000.0,3700000.0,15000.0
202559,27,Y. Orozco,Deportes Tolima,Venezuela,LW,Right,4600000.0,3300000.0,4000.0
232255,24,A. Bouzat,Vélez Sarsfield,Argentina,RW,Left,7200000.0,4300000.0,11000.0
237631,22,L. Mothiba,RC Strasbourg Alsace,South Africa,ST,Right,10700000.0,4900000.0,13000.0
211265,32,A. Rojas,San Lorenzo de Almagro,Argentina,LDM,Left,3500000.0,2400000.0,15000.0
213313,23,R. Walter,OGC Nice,France,CM,Left,8800000.0,4200000.0,19000.0
169281,31,S. Gakpé,KSV Cercle Brugge,Togo,RM,Right,4000000.0,2700000.0,11000.0
199490,27,Joselu,Real Oviedo,Spain,ST,Right,6100000.0,3600000.0,10000.0
138306,34,Angulo,Górnik Zabrze,Spain,LS,Left,2200000.0,1600000.0,6000.0
226626,27,Ricardo Valente,Clube Sport Marítimo,Portugal,LM,Right,6800000.0,3300000.0,8000.0
236610,18,M. Kean,Juventus,Italy,ST,Right,14800000.0,6500000.0,32000.0
207683,25,S. Dioudis,Panathinaikos FC,Greece,GK,Right,6300000.0,2800000.0,1000.0
149571,39,S. Pellissier,Chievo Verona,Italy,ST,Right,1500000.0,900000.0,10000.0
202052,25,B. Afobe,Stoke City,DR Congo,ST,Right,8000000.0,4099999.9999999995,31000.0
201285,28,C. Gytkjær,Lech Poznań,Denmark,ST,Right,4300000.0,3200000.0,9000.0
213317,26,Kim Jin Su,Jeonbuk Hyundai Motors,Korea Republic,LB,Left,4099999.9999999995,3000000.0,8000.0
213829,22,A. Cerri,Cagliari,Italy,ST,Right,,4600000.0,54000.0
203590,27,F. Hübner,1. FC Union Berlin,Germany,LCB,Right,5100000.0,3000000.0,20000.0
209990,25,R. Strebinger,SK Rapid Wien,Austria,GK,Right,4500000.0,2900000.0,10000.0
223046,24,A. Çalık,Galatasaray SK,Turkey,CB,Right,7000000.0,3500000.0,28000.0
