id,acceleration,balance,ballcontrol,crossing,dribbling,finishing,jumping,overall,positioning,stamina
209729,89.0,87.0,70.0,65.0,72.0,64.0,58.0,71,66.0,65.0
223297,72.0,71.0,69.0,70.0,68.0,46.0,78.0,71,60.0,78.0
205122,36.0,48.0,27.0,11.0,17.0,12.0,73.0,71,16.0,30.0
211522,60.0,54.0,56.0,23.0,42.0,18.0,74.0,71,25.0,73.0
150594,56.0,56.0,64.0,39.0,53.0,77.0,58.0,71,83.0,60.0
206147,76.0,60.0,66.0,52.0,69.0,71.0,68.0,71,76.0,83.0
156227,72.0,73.0,76.0,75.0,73.0,66.0,70.0,71,65.0,53.0
156483,40.0,45.0,35.0,23.0,24.0,13.0,62.0,71,16.0,35.0
184387,66.0,68.0,72.0,69.0,71.0,71.0,75.0,71,66.0,77.0
224836,40.0,38.0,18.0,18.0,15.0,20.0,58.0,71,12.0,33.0
172100,50.0,52.0,71.0,67.0,69.0,64.0,50.0,71,66.0,61.0
231493,77.0,81.0,68.0,65.0,71.0,64.0,63.0,71,68.0,77.0
233029,80.0,75.0,71.0,60.0,72.0,75.0,81.0,71,68.0,81.0
172613,68.0,76.0,72.0,75.0,67.0,66.0,69.0,71,67.0,72.0
187205,66.0,77.0,68.0,73.0,67.0,50.0,81.0,71,64.0,75.0
199750,82.0,81.0,71.0,66.0,75.0,61.0,84.0,71,69.0,71.0
222022,87.0,76.0,68.0,72.0,76.0,28.0,64.0,71,62.0,77.0
243270,79.0,75.0,73.0,61.0,75.0,71.0,56.0,71,71.0,68.0
200519,39.0,41.0,65.0,50.0,39.0,27.0,69.0,71,37.0,76.0
207943,61.0,69.0,74.0,59.0,71.0,53.0,82.0,71,61.0,72.0
215111,85.0,70.0,69.0,69.0,71.0,66.0,46.0,71,68.0,65.0
225863,67.0,60.0,71.0,71.0,69.0,23.0,71.0,71,59.0,73.0
165191,68.0,62.0,66.0,44.0,63.0,70.0,84.0,71,68.0,77.0
186695,43.0,37.0,54.0,30.0,38.0,19.0,79.0,71,21.0,67.0
204104,66.0,42.0,65.0,27.0,63.0,74.0,70.0,71,74.0,75.0
144200,79.0,75.0,70.0,75.0,70.0,60.0,62.0,71,67.0,76.0
213064,74.0,79.0,64.0,62.0,64.0,41.0,81.0,71,55.0,75.0
220488,79.0,62.0,73.0,75.0,70.0,40.0,44.0,71,67.0,68.0
179528,54.0,60.0,69.0,61.0,58.0,49.0,64.0,71,57.0,72.0
209738,45.0,50.0,46.0,36.0,45.0,30.0,58.0,71,25.0,53.0
162890,58.0,65.0,68.0,57.0,56.0,50.0,88.0,71,55.0,74.0
188234,34.0,35.0,63.0,43.0,52.0,26.0,70.0,71,26.0,31.0
208459,63.0,35.0,67.0,64.0,66.0,30.0,32.0,71,59.0,77.0
209483,48.0,51.0,24.0,20.0,13.0,15.0,70.0,71,12.0,30.0
198220,66.0,60.0,72.0,58.0,72.0,53.0,52.0,71,60.0,69.0
199244,57.0,53.0,53.0,36.0,47.0,30.0,57.0,71,32.0,75.0
202060,62.0,53.0,51.0,34.0,34.0,23.0,79.0,71,31.0,78.0
170828,76.0,72.0,75.0,64.0,77.0,67.0,54.0,71,65.0,71.0
234573,90.0,84.0,73.0,66.0,76.0,44.0,79.0,71,69.0,75.0
223054,80.0,73.0,69.0,66.0,72.0,65.0,65.0,71,70.0,74.0
228942,74.0,59.0,71.0,80.0,69.0,48.0,74.0,71,69.0,79.0
237646,79.0,67.0,58.0,63.0,66.0,43.0,66.0,71,53.0,84.0
217167,82.0,84.0,67.0,70.0,73.0,60.0,62.0,71,66.0,71.0
224591,53.0,54.0,68.0,66.0,66.0,52.0,66.0,71,59.0,65.0
214096,64.0,50.0,59.0,50.0,67.0,71.0,76.0,71,71.0,78.0
217168,78.0,68.0,67.0,67.0,57.0,42.0,66.0,71,63.0,81.0
169808,75.0,80.0,72.0,72.0,71.0,60.0,71.0,71,70.0,68.0
183632,63.0,73.0,72.0,68.0,68.0,62.0,80.0,71,65.0,76.0
3665,39.0,67.0,76.0,67.0,68.0,69.0,30.0,71,65.0,41.0
239953,78.0,60.0,72.0,65.0,76.0,69.0,72.0,71,73.0,64.0
184401,67.0,76.0,71.0,58.0,72.0,69.0,82.0,71,69.0,78.0
241746,71.0,58.0,62.0,31.0,57.0,34.0,76.0,71,38.0,62.0
231507,74.0,66.0,71.0,68.0,75.0,33.0,73.0,71,41.0,85.0
234579,85.0,68.0,70.0,55.0,71.0,75.0,65.0,71,70.0,60.0
234835,56.0,49.0,55.0,34.0,48.0,30.0,49.0,71,31.0,73.0
204372,78.0,79.0,73.0,71.0,73.0,66.0,71.0,71,64.0,62.0
219988,55.0,33.0,69.0,30.0,70.0,74.0,79.0,71,74.0,62.0
185172,36.0,35.0,19.0,8.0,14.0,15.0,72.0,71,10.0,31.0
197973,51.0,38.0,61.0,66.0,55.0,32.0,75.0,71,25.0,69.0
158293,64.0,67.0,77.0,63.0,70.0,60.0,55.0,71,65.0,32.0
190549,62.0,55.0,72.0,67.0,67.0,69.0,76.0,71,65.0,81.0
230486,82.0,72.0,71.0,74.0,75.0,61.0,66.0,71,66.0,61.0
172886,53.0,39.0,58.0,37.0,44.0,26.0,63.0,71,24.0,59.0
199511,64.0,56.0,62.0,53.0,23.0,29.0,79.0,71,39.0,64.0
211287,92.0,79.0,73.0,62.0,78.0,62.0,58.0,71,60.0,71.0
213591,74.0,54.0,64.0,68.0,67.0,48.0,69.0,71,63.0,71.0
214615,70.0,63.0,71.0,46.0,66.0,68.0,77.0,71,74.0,69.0
219736,48.0,32.0,22.0,11.0,16.0,17.0,64.0,71,11.0,30.0
198489,76.0,73.0,72.0,73.0,74.0,66.0,68.0,71,70.0,78.0
183385,66.0,66.0,72.0,61.0,75.0,60.0,74.0,71,58.0,61.0
208730,78.0,70.0,71.0,78.0,72.0,55.0,68.0,71,55.0,78.0
231002,63.0,64.0,60.0,24.0,56.0,19.0,70.0,71,30.0,65.0
235866,79.0,63.0,69.0,55.0,70.0,75.0,64.0,71,74.0,64.0
184154,74.0,72.0,71.0,73.0,71.0,66.0,78.0,71,70.0,71.0
230235,68.0,65.0,68.0,53.0,63.0,49.0,78.0,71,40.0,74.0
190555,76.0,68.0,67.0,71.0,65.0,42.0,74.0,71,65.0,89.0
214876,88.0,83.0,63.0,38.0,61.0,76.0,82.0,71,74.0,77.0
225884,89.0,79.0,70.0,69.0,73.0,63.0,51.0,71,70.0,63.0
227932,54.0,48.0,68.0,48.0,58.0,44.0,60.0,71,44.0,93.0
237404,53.0,52.0,62.0,53.0,53.0,44.0,70.0,71,46.0,65.0
240988,63.0,66.0,61.0,26.0,52.0,37.0,70.0,71,48.0,65.0
176732,53.0,56.0,53.0,40.0,37.0,28.0,83.0,71,33.0,61.0
159581,61.0,69.0,68.0,45.0,67.0,71.0,74.0,71,73.0,69.0
234333,84.0,74.0,74.0,55.0,78.0,70.0,60.0,71,72.0,60.0
188765,45.0,67.0,65.0,48.0,59.0,51.0,71.0,71,43.0,72.0
214366,67.0,66.0,73.0,49.0,59.0,57.0,60.0,71,58.0,75.0
234078,74.0,68.0,76.0,63.0,77.0,38.0,66.0,71,58.0,75.0
192608,72.0,80.0,69.0,67.0,72.0,53.0,54.0,71,70.0,74.0
193632,90.0,77.0,69.0,65.0,72.0,67.0,78.0,71,64.0,65.0
199266,68.0,66.0,71.0,54.0,74.0,69.0,78.0,71,69.0,69.0
222562,45.0,55.0,32.0,18.0,13.0,14.0,59.0,71,16.0,41.0
223074,76.0,69.0,73.0,67.0,77.0,68.0,65.0,71,70.0,58.0
239970,83.0,85.0,74.0,63.0,76.0,58.0,70.0,71,62.0,72.0
204387,71.0,68.0,70.0,65.0,71.0,70.0,60.0,71,68.0,70.0
201572,76.0,69.0,69.0,72.0,66.0,28.0,64.0,71,55.0,71.0
213092,67.0,87.0,65.0,48.0,60.0,43.0,74.0,71,41.0,91.0
161636,35.0,57.0,74.0,62.0,62.0,46.0,32.0,71,65.0,41.0
194916,36.0,31.0,13.0,13.0,11.0,11.0,69.0,71,11.0,33.0
233061,82.0,74.0,72.0,71.0,69.0,69.0,82.0,71,55.0,75.0
234853,63.0,65.0,70.0,58.0,68.0,48.0,63.0,71,68.0,77.0
239717,80.0,75.0,68.0,71.0,74.0,46.0,56.0,71,68.0,72.0
192613,48.0,22.0,22.0,19.0,15.0,11.0,34.0,71,12.0,31.0
205158,74.0,67.0,74.0,62.0,71.0,68.0,72.0,71,73.0,84.0
175462,30.0,33.0,42.0,30.0,26.0,43.0,65.0,71,22.0,41.0
224103,88.0,78.0,70.0,70.0,68.0,41.0,68.0,71,60.0,80.0
228967,70.0,75.0,71.0,63.0,68.0,34.0,72.0,71,58.0,75.0
191079,58.0,55.0,59.0,17.0,44.0,25.0,83.0,71,32.0,65.0
214376,78.0,74.0,63.0,70.0,64.0,44.0,70.0,71,55.0,82.0
224104,75.0,69.0,68.0,72.0,67.0,59.0,72.0,71,62.0,73.0
159080,68.0,90.0,71.0,55.0,65.0,65.0,74.0,71,70.0,82.0
209769,84.0,72.0,75.0,63.0,75.0,66.0,91.0,71,64.0,66.0
227689,89.0,93.0,75.0,58.0,73.0,68.0,74.0,71,68.0,84.0
169321,52.0,56.0,11.0,13.0,11.0,11.0,74.0,71,10.0,35.0
234857,65.0,80.0,75.0,69.0,76.0,64.0,62.0,71,70.0,73.0
183145,79.0,74.0,67.0,70.0,69.0,41.0,71.0,71,50.0,88.0
201066,65.0,87.0,72.0,75.0,68.0,68.0,74.0,71,73.0,76.0
214378,68.0,73.0,69.0,65.0,68.0,67.0,69.0,71,69.0,90.0
241771,79.0,61.0,69.0,56.0,77.0,73.0,71.0,71,73.0,69.0
225900,79.0,64.0,63.0,40.0,60.0,74.0,69.0,71,75.0,67.0
194924,64.0,68.0,56.0,58.0,49.0,31.0,82.0,71,46.0,92.0
199789,39.0,40.0,51.0,22.0,43.0,32.0,68.0,71,26.0,68.0
202605,59.0,53.0,59.0,42.0,56.0,48.0,32.0,71,53.0,66.0
192621,77.0,54.0,65.0,51.0,59.0,24.0,82.0,71,31.0,73.0
217710,76.0,64.0,70.0,58.0,68.0,71.0,86.0,71,69.0,69.0
220782,66.0,71.0,67.0,58.0,63.0,37.0,68.0,71,46.0,82.0
186990,32.0,41.0,19.0,11.0,16.0,11.0,59.0,71,11.0,45.0
241775,69.0,55.0,58.0,35.0,55.0,34.0,74.0,71,35.0,63.0
222832,77.0,72.0,73.0,63.0,74.0,65.0,62.0,71,69.0,71.0
224368,84.0,84.0,68.0,65.0,73.0,67.0,61.0,71,63.0,71.0
178032,52.0,38.0,55.0,34.0,46.0,35.0,63.0,71,33.0,64.0
197233,42.0,52.0,17.0,12.0,15.0,11.0,72.0,71,11.0,31.0
203633,78.0,76.0,72.0,69.0,74.0,66.0,76.0,71,66.0,61.0
183921,70.0,76.0,71.0,72.0,55.0,60.0,84.0,71,73.0,88.0
191089,53.0,52.0,70.0,62.0,67.0,74.0,67.0,71,68.0,57.0
199282,67.0,87.0,63.0,52.0,60.0,53.0,74.0,71,56.0,86.0
232562,43.0,53.0,18.0,12.0,12.0,9.0,65.0,71,6.0,25.0
177522,84.0,86.0,74.0,63.0,75.0,62.0,85.0,71,70.0,76.0
224371,79.0,81.0,71.0,62.0,73.0,71.0,62.0,71,74.0,71.0
233075,38.0,39.0,61.0,41.0,49.0,32.0,53.0,71,50.0,86.0
236403,69.0,51.0,63.0,45.0,56.0,35.0,72.0,71,56.0,65.0
239475,77.0,68.0,72.0,59.0,73.0,53.0,70.0,71,68.0,82.0
246387,74.0,79.0,42.0,69.0,53.0,24.0,81.0,71,46.0,80.0
190579,66.0,73.0,71.0,71.0,67.0,22.0,66.0,71,54.0,74.0
200820,78.0,72.0,71.0,74.0,67.0,59.0,67.0,71,64.0,67.0
202356,73.0,63.0,62.0,74.0,60.0,42.0,64.0,71,44.0,78.0
210548,50.0,75.0,72.0,63.0,64.0,56.0,62.0,71,68.0,69.0
211060,75.0,56.0,75.0,74.0,74.0,68.0,72.0,71,75.0,91.0
214388,79.0,60.0,74.0,67.0,77.0,69.0,61.0,71,67.0,70.0
216692,48.0,51.0,22.0,18.0,17.0,20.0,60.0,71,13.0,25.0
230772,52.0,47.0,69.0,43.0,66.0,71.0,61.0,71,79.0,65.0
112244,37.0,69.0,76.0,70.0,69.0,56.0,61.0,71,61.0,34.0
200309,88.0,61.0,66.0,63.0,69.0,47.0,60.0,71,66.0,85.0
224885,81.0,76.0,70.0,72.0,68.0,30.0,75.0,71,47.0,78.0
193909,58.0,62.0,71.0,55.0,57.0,36.0,70.0,71,50.0,77.0
204406,55.0,47.0,53.0,49.0,43.0,18.0,76.0,71,28.0,68.0
142454,36.0,67.0,74.0,71.0,62.0,61.0,50.0,71,59.0,58.0
189558,41.0,32.0,66.0,38.0,52.0,35.0,82.0,71,30.0,62.0
193910,67.0,71.0,74.0,68.0,71.0,58.0,33.0,71,68.0,72.0
214135,34.0,29.0,55.0,27.0,31.0,21.0,30.0,71,25.0,72.0
215159,73.0,77.0,70.0,63.0,73.0,69.0,56.0,71,72.0,71.0
156535,62.0,70.0,72.0,72.0,70.0,68.0,58.0,71,80.0,66.0
164471,53.0,58.0,70.0,49.0,64.0,69.0,66.0,71,79.0,72.0
230263,73.0,83.0,74.0,68.0,68.0,62.0,72.0,71,70.0,78.0
193143,43.0,31.0,58.0,50.0,51.0,26.0,54.0,71,41.0,65.0
197240,70.0,71.0,71.0,66.0,71.0,68.0,56.0,71,71.0,76.0
204920,81.0,70.0,63.0,69.0,60.0,47.0,82.0,71,55.0,77.0
214392,91.0,76.0,68.0,68.0,69.0,65.0,69.0,71,67.0,77.0
222840,79.0,61.0,67.0,74.0,66.0,37.0,83.0,71,66.0,78.0
202873,49.0,43.0,18.0,12.0,17.0,13.0,67.0,71,11.0,31.0
208505,80.0,71.0,64.0,51.0,61.0,67.0,85.0,71,71.0,66.0
225145,74.0,69.0,72.0,68.0,64.0,24.0,63.0,71,59.0,73.0
169593,70.0,77.0,72.0,67.0,68.0,65.0,72.0,71,69.0,81.0
189561,74.0,52.0,72.0,62.0,74.0,67.0,62.0,71,70.0,65.0
230266,83.0,81.0,71.0,76.0,75.0,58.0,69.0,71,74.0,67.0
230522,86.0,88.0,75.0,76.0,73.0,64.0,46.0,71,64.0,58.0
173434,78.0,64.0,71.0,70.0,72.0,64.0,68.0,71,68.0,74.0
205691,70.0,76.0,63.0,70.0,67.0,42.0,67.0,71,42.0,81.0
210555,59.0,63.0,59.0,32.0,50.0,29.0,73.0,71,30.0,50.0
218747,80.0,74.0,72.0,60.0,73.0,61.0,57.0,71,73.0,74.0
193147,58.0,71.0,70.0,62.0,65.0,30.0,82.0,71,65.0,89.0
194171,79.0,82.0,71.0,65.0,74.0,72.0,80.0,71,70.0,72.0
203388,84.0,69.0,72.0,73.0,72.0,71.0,72.0,71,73.0,63.0
221564,77.0,85.0,71.0,67.0,75.0,70.0,68.0,71,69.0,64.0
211325,68.0,73.0,72.0,67.0,68.0,67.0,67.0,71,54.0,79.0
177533,53.0,43.0,56.0,33.0,50.0,28.0,81.0,71,30.0,64.0
190589,71.0,72.0,71.0,70.0,72.0,64.0,67.0,71,64.0,75.0
138110,46.0,61.0,63.0,65.0,64.0,60.0,88.0,71,50.0,64.0
210814,64.0,50.0,50.0,44.0,50.0,41.0,73.0,71,36.0,70.0
212607,38.0,60.0,61.0,24.0,29.0,38.0,72.0,71,26.0,71.0
220031,64.0,65.0,68.0,40.0,70.0,73.0,69.0,71,72.0,74.0
222079,75.0,73.0,73.0,53.0,73.0,59.0,57.0,71,68.0,68.0
169343,55.0,57.0,61.0,51.0,52.0,40.0,77.0,71,25.0,89.0
239231,82.0,78.0,74.0,74.0,71.0,51.0,71.0,71,67.0,88.0
142720,72.0,66.0,76.0,55.0,76.0,33.0,75.0,71,40.0,70.0
211840,46.0,50.0,56.0,38.0,52.0,51.0,41.0,71,53.0,80.0
179840,61.0,33.0,52.0,42.0,22.0,19.0,47.0,71,24.0,69.0
181120,59.0,71.0,66.0,58.0,64.0,71.0,74.0,71,71.0,67.0
192128,74.0,76.0,73.0,77.0,75.0,36.0,66.0,71,58.0,75.0
200065,34.0,31.0,59.0,39.0,57.0,29.0,65.0,71,37.0,34.0
158849,32.0,31.0,55.0,41.0,39.0,28.0,34.0,71,31.0,56.0
214146,74.0,75.0,58.0,76.0,57.0,24.0,74.0,71,48.0,92.0
215938,77.0,75.0,70.0,65.0,70.0,66.0,80.0,71,69.0,83.0
230275,50.0,73.0,74.0,71.0,68.0,69.0,79.0,71,75.0,69.0
230531,65.0,65.0,62.0,39.0,52.0,42.0,72.0,71,51.0,82.0
164484,41.0,35.0,24.0,9.0,11.0,10.0,66.0,71,13.0,39.0
236164,51.0,60.0,75.0,74.0,67.0,64.0,50.0,71,66.0,72.0
176772,48.0,58.0,12.0,13.0,14.0,14.0,67.0,71,11.0,35.0
246405,82.0,64.0,71.0,50.0,76.0,78.0,69.0,71,62.0,77.0
189061,48.0,31.0,20.0,11.0,11.0,14.0,63.0,71,14.0,32.0
222598,57.0,56.0,60.0,52.0,53.0,28.0,74.0,71,41.0,64.0
214919,68.0,83.0,71.0,65.0,73.0,67.0,31.0,71,67.0,70.0
229255,28.0,34.0,24.0,12.0,20.0,13.0,62.0,71,10.0,30.0
236935,84.0,74.0,75.0,62.0,78.0,61.0,73.0,71,69.0,67.0
214409,67.0,73.0,70.0,65.0,70.0,60.0,74.0,71,62.0,75.0
158089,52.0,65.0,70.0,63.0,66.0,45.0,66.0,71,62.0,69.0
233097,64.0,57.0,60.0,46.0,44.0,20.0,75.0,71,22.0,65.0
234889,72.0,68.0,74.0,68.0,75.0,68.0,68.0,71,67.0,75.0
234122,65.0,67.0,73.0,51.0,72.0,49.0,62.0,71,60.0,83.0
194956,77.0,70.0,72.0,73.0,74.0,67.0,68.0,71,75.0,57.0
214413,69.0,62.0,67.0,56.0,66.0,44.0,80.0,71,41.0,82.0
215437,79.0,63.0,66.0,61.0,65.0,20.0,70.0,71,37.0,80.0
155533,59.0,51.0,68.0,50.0,62.0,73.0,76.0,71,73.0,66.0
186253,65.0,70.0,56.0,59.0,50.0,45.0,83.0,71,42.0,76.0
190093,72.0,74.0,69.0,71.0,72.0,46.0,71.0,71,59.0,68.0
190094,57.0,48.0,66.0,49.0,46.0,34.0,50.0,71,39.0,67.0
204687,75.0,65.0,70.0,68.0,71.0,49.0,61.0,71,64.0,81.0
150415,65.0,69.0,66.0,64.0,62.0,50.0,86.0,71,57.0,67.0
236175,62.0,78.0,73.0,58.0,64.0,70.0,44.0,71,74.0,52.0
198032,42.0,26.0,53.0,43.0,47.0,25.0,55.0,71,37.0,63.0
204688,68.0,68.0,72.0,67.0,66.0,63.0,66.0,71,62.0,84.0
224656,85.0,75.0,69.0,68.0,72.0,33.0,73.0,71,60.0,71.0
225680,52.0,45.0,61.0,43.0,47.0,30.0,67.0,71,38.0,56.0
215441,71.0,66.0,75.0,54.0,74.0,71.0,73.0,71,71.0,57.0
223633,77.0,64.0,71.0,75.0,67.0,36.0,62.0,71,56.0,75.0
199570,83.0,83.0,71.0,72.0,72.0,52.0,74.0,71,63.0,69.0
205970,77.0,73.0,70.0,71.0,71.0,64.0,68.0,71,64.0,78.0
207762,72.0,75.0,73.0,68.0,70.0,51.0,61.0,71,67.0,78.0
224146,72.0,74.0,68.0,61.0,69.0,71.0,59.0,71,76.0,71.0
189586,34.0,41.0,34.0,13.0,12.0,6.0,75.0,71,16.0,38.0
238227,93.0,83.0,71.0,58.0,75.0,66.0,90.0,71,66.0,75.0
193683,69.0,74.0,70.0,67.0,63.0,59.0,30.0,71,59.0,88.0
199060,68.0,71.0,69.0,74.0,57.0,53.0,76.0,71,43.0,70.0
201876,72.0,51.0,68.0,55.0,68.0,71.0,68.0,71,72.0,77.0
211348,35.0,43.0,19.0,11.0,18.0,20.0,60.0,71,15.0,40.0
230292,86.0,88.0,75.0,40.0,73.0,71.0,64.0,71,77.0,70.0
193172,75.0,67.0,72.0,75.0,71.0,66.0,63.0,71,67.0,64.0
194964,85.0,70.0,72.0,66.0,77.0,65.0,62.0,71,65.0,74.0
202646,73.0,67.0,71.0,79.0,67.0,44.0,73.0,71,61.0,89.0
208790,91.0,92.0,75.0,65.0,78.0,69.0,64.0,71,69.0,34.0
162198,53.0,59.0,67.0,60.0,63.0,76.0,85.0,71,73.0,75.0
229782,66.0,69.0,69.0,72.0,70.0,61.0,51.0,71,66.0,69.0
176790,72.0,72.0,72.0,71.0,73.0,65.0,75.0,71,70.0,64.0
229271,84.0,79.0,71.0,65.0,69.0,70.0,78.0,71,71.0,75.0
192663,61.0,43.0,65.0,40.0,62.0,73.0,61.0,71,73.0,71.0
201368,75.0,61.0,73.0,54.0,73.0,66.0,73.0,71,68.0,78.0
184472,77.0,64.0,70.0,70.0,68.0,55.0,73.0,71,66.0,77.0
202905,83.0,59.0,69.0,51.0,68.0,70.0,80.0,71,72.0,80.0
228761,71.0,70.0,71.0,40.0,69.0,70.0,87.0,71,70.0,52.0
198810,64.0,63.0,63.0,55.0,53.0,39.0,80.0,71,39.0,70.0
220570,57.0,61.0,55.0,44.0,40.0,19.0,72.0,71,26.0,63.0
184218,86.0,71.0,66.0,59.0,65.0,71.0,63.0,71,76.0,76.0
192922,33.0,50.0,24.0,14.0,15.0,13.0,71.0,71,14.0,17.0
201883,77.0,75.0,70.0,42.0,68.0,72.0,84.0,71,68.0,73.0
180635,38.0,49.0,62.0,46.0,50.0,32.0,73.0,71,26.0,52.0
205212,87.0,89.0,70.0,72.0,73.0,68.0,73.0,71,68.0,39.0
137373,47.0,65.0,69.0,79.0,68.0,44.0,67.0,71,60.0,53.0
212381,81.0,83.0,71.0,72.0,72.0,62.0,51.0,71,67.0,56.0
220061,52.0,41.0,55.0,25.0,43.0,11.0,63.0,71,15.0,48.0
236189,66.0,57.0,75.0,57.0,74.0,71.0,64.0,71,65.0,65.0
176029,79.0,85.0,75.0,62.0,76.0,68.0,76.0,71,69.0,65.0
179613,75.0,67.0,69.0,77.0,73.0,68.0,59.0,71,72.0,70.0
51101,33.0,56.0,50.0,35.0,40.0,35.0,73.0,71,33.0,34.0
183453,64.0,50.0,69.0,50.0,65.0,68.0,79.0,71,66.0,78.0
212382,68.0,46.0,70.0,41.0,72.0,71.0,38.0,71,72.0,72.0
52126,42.0,80.0,71.0,69.0,67.0,61.0,46.0,71,62.0,54.0
184990,86.0,82.0,68.0,70.0,67.0,44.0,76.0,71,63.0,91.0
194718,78.0,62.0,67.0,66.0,71.0,67.0,80.0,71,68.0,81.0
215455,33.0,34.0,80.0,42.0,76.0,75.0,54.0,71,65.0,58.0
193695,68.0,66.0,70.0,77.0,71.0,42.0,70.0,71,70.0,75.0
214944,34.0,39.0,77.0,48.0,64.0,60.0,37.0,71,55.0,53.0
220064,84.0,86.0,78.0,67.0,75.0,51.0,47.0,71,60.0,69.0
223136,88.0,87.0,75.0,65.0,76.0,63.0,71.0,71,62.0,81.0
164256,65.0,73.0,69.0,63.0,69.0,73.0,81.0,71,74.0,63.0
216481,52.0,53.0,56.0,27.0,45.0,29.0,77.0,71,33.0,72.0
193185,69.0,65.0,68.0,70.0,70.0,57.0,71.0,71,64.0,75.0
212130,65.0,69.0,42.0,49.0,30.0,40.0,74.0,71,25.0,71.0
182178,77.0,70.0,60.0,61.0,60.0,26.0,84.0,71,56.0,82.0
201379,69.0,68.0,73.0,74.0,71.0,66.0,54.0,71,73.0,60.0
177571,51.0,52.0,65.0,31.0,43.0,42.0,53.0,71,33.0,68.0
202148,69.0,74.0,74.0,63.0,72.0,66.0,58.0,71,58.0,77.0
140196,35.0,60.0,73.0,78.0,69.0,67.0,67.0,71,70.0,60.0
202149,77.0,88.0,73.0,60.0,67.0,60.0,45.0,71,63.0,86.0
220837,78.0,80.0,69.0,69.0,72.0,55.0,81.0,71,68.0,77.0
240037,88.0,89.0,71.0,67.0,74.0,58.0,84.0,71,66.0,72.0
205990,65.0,85.0,67.0,59.0,64.0,50.0,59.0,71,55.0,74.0
219814,78.0,60.0,63.0,69.0,61.0,53.0,73.0,71,54.0,88.0
224422,79.0,78.0,73.0,67.0,79.0,63.0,63.0,71,71.0,58.0
194727,67.0,69.0,70.0,71.0,70.0,29.0,66.0,71,55.0,69.0
102056,68.0,79.0,75.0,73.0,74.0,51.0,69.0,71,72.0,59.0
203177,70.0,63.0,69.0,69.0,78.0,50.0,70.0,71,65.0,65.0
199594,89.0,83.0,66.0,68.0,74.0,60.0,79.0,71,66.0,66.0
206506,66.0,79.0,70.0,72.0,70.0,57.0,67.0,71,64.0,82.0
211626,82.0,82.0,70.0,73.0,71.0,66.0,79.0,71,64.0,75.0
223402,87.0,83.0,72.0,67.0,74.0,57.0,73.0,71,64.0,68.0
190122,62.0,71.0,72.0,63.0,65.0,59.0,58.0,71,63.0,72.0
193706,40.0,40.0,54.0,39.0,41.0,41.0,77.0,71,34.0,73.0
194730,58.0,58.0,22.0,32.0,13.0,14.0,70.0,71,11.0,42.0
187051,65.0,47.0,69.0,42.0,59.0,68.0,82.0,71,72.0,54.0
231340,82.0,67.0,66.0,66.0,60.0,38.0,76.0,71,67.0,83.0
228782,63.0,56.0,74.0,58.0,72.0,48.0,61.0,71,62.0,71.0
229294,55.0,34.0,33.0,30.0,45.0,26.0,68.0,71,29.0,68.0
203439,82.0,76.0,70.0,74.0,68.0,56.0,51.0,71,65.0,72.0
230319,33.0,49.0,21.0,9.0,8.0,7.0,66.0,71,20.0,35.0
201136,75.0,68.0,70.0,69.0,68.0,20.0,91.0,71,58.0,77.0
200113,90.0,81.0,70.0,69.0,74.0,62.0,61.0,71,67.0,67.0
164529,51.0,67.0,69.0,58.0,59.0,36.0,77.0,71,45.0,65.0
124337,35.0,43.0,58.0,57.0,57.0,22.0,62.0,71,35.0,33.0
193201,83.0,79.0,74.0,73.0,75.0,63.0,82.0,71,72.0,68.0
142258,42.0,42.0,32.0,12.0,11.0,13.0,68.0,71,16.0,32.0
211378,75.0,66.0,71.0,61.0,67.0,70.0,82.0,71,71.0,81.0
213938,68.0,68.0,67.0,34.0,49.0,31.0,72.0,71,34.0,41.0
223922,60.0,66.0,71.0,65.0,66.0,58.0,65.0,71,63.0,70.0
211891,75.0,75.0,67.0,34.0,65.0,72.0,82.0,71,72.0,80.0
221875,53.0,72.0,65.0,50.0,62.0,59.0,60.0,71,65.0,86.0
197300,74.0,78.0,74.0,63.0,71.0,68.0,54.0,71,64.0,68.0
208052,83.0,66.0,67.0,65.0,72.0,50.0,69.0,71,60.0,77.0
199861,91.0,85.0,72.0,65.0,73.0,61.0,67.0,71,65.0,79.0
204213,75.0,75.0,65.0,72.0,66.0,57.0,65.0,71,64.0,76.0
159157,44.0,77.0,71.0,71.0,69.0,61.0,57.0,71,52.0,62.0
188597,46.0,37.0,34.0,8.0,12.0,7.0,52.0,71,12.0,21.0
210358,31.0,32.0,23.0,17.0,12.0,20.0,58.0,71,11.0,34.0
225206,82.0,75.0,67.0,75.0,69.0,66.0,78.0,71,68.0,91.0
166838,71.0,66.0,74.0,69.0,75.0,68.0,62.0,71,72.0,70.0
237238,62.0,51.0,73.0,66.0,65.0,58.0,66.0,71,61.0,71.0
220087,66.0,76.0,68.0,51.0,63.0,51.0,84.0,71,37.0,78.0
186551,85.0,87.0,68.0,68.0,66.0,50.0,89.0,71,65.0,81.0
230072,66.0,42.0,72.0,45.0,66.0,74.0,44.0,71,76.0,67.0
201145,66.0,64.0,71.0,56.0,71.0,75.0,78.0,71,77.0,55.0
212409,78.0,67.0,74.0,65.0,76.0,67.0,76.0,71,62.0,73.0
223929,83.0,74.0,71.0,66.0,71.0,73.0,84.0,71,63.0,68.0
